section,representation,context,period,horizon,quintile,count,dates,securities,industries,mean_net_return,median_net_return,positive_return_fraction,mean_industry_relative,median_industry_relative,mean_broad_relative,severe_loss_fraction,mean_mae_h20,control,tercile,q5_count,q1_count,q5_mean_industry_relative,q1_mean_industry_relative,q5_minus_q1_industry_relative
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,5,2,18075,59,3150,111,-0.00938952125628,-0.0171854053088,0.37836791148,1.00998605353e-05,-0.00526944976446,0.000425574204245,0.0687690179806,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,5,3,18088,59,3156,114,-0.00936541149239,-0.0154117133591,0.376437417072,0.00041517599156,-0.00373935025426,0.000445020498034,0.0534608580274,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,5,4,18077,59,3146,115,-0.00936409902422,-0.0148299700925,0.373347347458,0.000508333290259,-0.00260472476934,0.000452274069748,0.0472976710737,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,5,5,18124,59,3051,115,-0.0105567206173,-0.0154752666409,0.37850364158,-0.000459420725081,-0.00382832179756,-0.00075620639044,0.0673692341646,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,5,Q5-Q1,18046,59,,,-0.000151971270385,0.00515221498865,0.000857625842666,4.36975612294e-05,0.00373802500719,-0.000175445677663,-0.033705796313,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,10,1,18034,59,3029,115,-0.00428411583977,-0.0179952908855,0.424919596318,-0.00127658292773,-0.0121226236299,-0.00144385574987,0.176389042919,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,10,2,18059,59,3150,111,-0.000671515914467,-0.0118522819074,0.443435406169,0.00147631534832,-0.00721130452335,0.00216452463157,0.135389556454,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,10,3,18074,59,3154,114,-0.00148852517191,-0.00976347190449,0.447659621556,0.00100425778988,-0.00468144617665,0.00132281895509,0.115303751245,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,10,4,18051,59,3143,115,-0.00241063742754,-0.00978276006127,0.442136169741,0.000331465552854,-0.00474410862067,0.000395964873489,0.111517367459,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,10,5,18101,59,3049,115,-0.00518111344788,-0.0138210421263,0.427876912878,-0.00153793094404,-0.0066706024639,-0.00236248288624,0.132755096404,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,10,Q5-Q1,18034,59,,,-0.000896997608111,0.00417424875927,0.00295731655968,-0.000261348016308,0.005452021166,-0.000918627136366,-0.0436339465154,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,20,1,18004,59,3024,115,-0.0113207572734,-0.0344344628788,0.401688513664,-0.00627965583008,-0.0208169155328,-0.00658279767106,0.295212175072,-0.119685232372,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,20,2,18025,59,3146,111,-0.00252553032558,-0.0228279603155,0.424466019417,0.00164798668806,-0.0110879041399,0.00223008687,0.243717059639,-0.10368327953,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,20,3,18031,59,3153,114,-0.00126313164916,-0.0178949749858,0.436415062947,0.00279348790163,-0.00793430923628,0.00339223721822,0.212855637513,-0.0952791807775,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,20,4,18013,59,3139,115,-0.00170933506825,-0.0155959924811,0.442846832843,0.00220188333279,-0.00552904368714,0.00296601935387,0.201687670016,-0.0921539639891,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,20,5,18036,59,3043,115,-0.00652730180053,-0.0213616601395,0.426258593923,-0.00039430677346,-0.00804358106448,-0.00187607036789,0.231315147483,-0.101420357046,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,early_2018_2021,20,Q5-Q1,18004,59,,,0.00479345547286,0.0130728027393,0.0245700802596,0.00588534905662,0.0127733344684,0.00470672730317,-0.0638970275894,0.0182648753259,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,1,1,14333,31,3144,116,-0.00289371534018,-0.00581787845025,0.410451405847,0.000447734992068,-0.00149173063474,0.00020329142444,0.00286053164027,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,1,2,14353,31,3478,116,-0.00288622153804,-0.00516933036999,0.398035253954,0.000160087035641,-0.00108889964414,0.000205869426159,0.00118442137532,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,1,3,14353,31,3482,116,-0.00303057922613,-0.00430375555618,0.396641817042,-0.000173867718441,-0.00102084468924,6.72671132156e-05,0.000836062147286,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,1,4,14353,31,3415,115,-0.00276825505685,-0.00399201596806,0.391207413084,2.28163368297e-05,-0.000912507519554,0.000323835907351,0.00048770291925,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,1,5,14379,31,3161,116,-0.00386188127858,-0.00517773975858,0.387022741498,-0.000447972573467,-0.00132447774624,-0.000765181408728,0.00180819250296,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,1,Q5-Q1,14333,31,,,-0.000968165938402,0.000640138691671,-0.0234286643486,-0.000895707565535,0.0001672528885,-0.000968472833168,-0.00105233913732,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,3,1,14323,31,3142,116,-0.00302045844293,-0.0089803698113,0.420163373595,0.000720427228116,-0.00375999109305,0.000593871728873,0.0181526216575,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,3,2,14343,31,3476,116,-0.00317194529878,-0.00781106498659,0.411141323294,0.000459433937892,-0.00238651475453,0.0004489095179,0.00815728927003,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,3,3,14342,31,3480,116,-0.00318320062039,-0.00747659319023,0.400013945056,0.000198618393717,-0.00194355857308,0.000435677167822,0.00592664900293,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,3,4,14337,31,3411,115,-0.00371857520486,-0.00721534277723,0.39931645393,-0.000234194385532,-0.00222418650991,-0.000102332777889,0.00739345748762,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,3,5,14367,31,3159,116,-0.00499032675449,-0.00830373884266,0.390826198928,-0.00113383123847,-0.00307109974054,-0.00136705480288,0.0114846523283,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,3,Q5-Q1,14323,31,,,-0.00196986831156,0.000676630968634,-0.0293371746668,-0.00185425846659,0.00068889135251,-0.00196092653175,-0.00666796932922,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,5,1,14308,31,3142,116,-0.00241896280797,-0.00947668880441,0.425356443947,0.000624823449434,-0.00563140693935,0.000423100177452,0.0519289907744,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,5,2,14328,31,3475,116,-0.0023172700607,-0.00680163505249,0.432230597432,0.000471344118852,-0.00322330967524,0.000531349730293,0.0250558347292,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,5,3,14330,31,3479,116,-0.00227805806019,-0.0057007276053,0.431891137474,0.000224517952518,-0.00277893944405,0.00056887581035,0.017864619679,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,5,4,14326,31,3409,115,-0.00303544329915,-0.00565549514581,0.428521569175,-0.000198020939884,-0.00291853028599,-0.000191033195463,0.0217087812369,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,5,5,14352,31,3158,116,-0.00419556322266,-0.00776656152007,0.412834448161,-0.00111060825381,-0.00356138369838,-0.0013531712585,0.0257803790412,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,5,Q5-Q1,14308,31,,,-0.00177660041469,0.00171012728434,-0.0125219957869,-0.00173543170324,0.00207002324097,-0.00177627143595,-0.0261486117331,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,10,1,14275,31,3139,116,-0.00664585920111,-0.0153360704559,0.422206654991,-0.000585118088211,-0.00979323903248,-0.000880071037295,0.147740805604,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,10,2,14292,31,3469,116,-0.00437461753419,-0.00951638164135,0.441365799048,0.00117677691414,-0.00434708154774,0.00138859043921,0.0938986845788,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,10,3,14307,31,3473,116,-0.00424519433302,-0.00815360921611,0.442300971552,0.00111648577205,-0.00358827581573,0.0014828938083,0.077933878521,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,10,4,14290,31,3403,115,-0.00522051301483,-0.00783390183203,0.437718684395,0.000134918736728,-0.00362019311218,0.000535900208985,0.0773268019594,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,10,5,14326,31,3153,116,-0.00824838777007,-0.011473172384,0.422518497836,-0.00183654572865,-0.00592032662129,-0.00250341756578,0.0977244171437,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,10,Q5-Q1,14275,31,,,-0.00160252856895,0.00386289807194,0.000311842844859,-0.00125142764043,0.00387291241119,-0.00162334652848,-0.0500163884605,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,20,1,14210,31,3132,116,-0.0054972655176,-0.0213185433632,0.426178747361,-0.000925982351163,-0.0154548447016,-0.00116171738487,0.232723434201,-0.100753628036,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,20,2,14220,31,3455,116,-0.00249284716039,-0.0135843882059,0.441701828411,0.00152328055284,-0.00765821892223,0.00183848508447,0.172362869198,-0.0839111034812,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,20,3,14250,31,3464,116,-0.00168181288557,-0.013467647092,0.441824561404,0.0025073009083,-0.00526054094307,0.00255611448764,0.150175438596,-0.0780525369227,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,20,4,14241,31,3396,115,-0.00317344260562,-0.0100310422896,0.449757741732,0.000178671411073,-0.00516545110739,0.00102975660744,0.144231444421,-0.0768072987196,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,20,5,14265,31,3146,116,-0.00838133000564,-0.0157854366617,0.430634419909,-0.00328030422099,-0.00987042506359,-0.00411825751058,0.173080967403,-0.0841498808456,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,late_2022_2023,20,Q5-Q1,14210,31,,,-0.00288406448804,0.00553310670151,0.00445567254785,-0.00235432186983,0.00558441963797,-0.00295654012571,-0.0596424667985,0.0166037471907,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,1,1,1031,7,516,67,-0.00253775317276,-0.00438491852587,0.370514064016,-0.00028866711244,-0.00213839353102,-0.000749122244704,0,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,1,2,1035,7,587,69,-0.00101131368595,-0.00300096324763,0.428019323671,0.000506357009016,-0.000468365952374,0.00079398832583,0,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,1,3,1035,7,620,72,-0.00191982219441,-0.00399201596806,0.35845410628,-0.000209901931373,-0.00126232179088,-0.000133741737443,0,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,1,4,1035,7,610,71,-0.00189417528242,-0.0030039128093,0.399033816425,-0.000110925647368,-0.00110513044284,-8.88732706425e-05,0,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,1,5,1040,7,547,71,-0.00161308297482,-0.00321307312022,0.401923076923,0.000101531569799,-0.0012325414878,0.000174013125409,0,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,1,Q5-Q1,1031,7,,,0.000924670197935,0.00117184540565,0.0314090129076,0.000390198682239,0.000905852043219,0.000923135370113,0,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,3,1,1030,7,516,67,-0.018689062919,-0.0221707721181,0.259223300971,-0.00232654488909,-0.00453112961102,-0.00335958250931,0.0155339805825,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,3,2,1035,7,587,69,-0.0147194235873,-0.0180086846175,0.300483091787,0.000432717598383,-0.00235293891709,0.00061737151134,0.0125603864734,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,3,3,1035,7,620,72,-0.0148566827358,-0.018323066098,0.282125603865,-0.000497440800526,-0.000986827504501,0.000475651269146,0.00676328502415,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,3,4,1034,7,609,71,-0.0146874528862,-0.0174602557215,0.282398452611,0.000664169394442,-0.000448038062493,0.000626030287453,0.00967117988395,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,3,5,1040,7,547,71,-0.0136966533782,-0.0153599933596,0.308653846154,0.00170824865012,0.000853522492668,0.00161709239381,0.0173076923077,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,3,Q5-Q1,1030,7,,,0.00499240954076,0.00681077875849,0.049430545183,0.00403479353921,0.00538465210369,0.00497667490311,0.00177371172517,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,5,1,1030,7,516,67,-0.0257832099419,-0.0279321237405,0.266019417476,-0.00206231274606,-0.00436209640938,-0.00312778295854,0.0815533980583,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,5,2,1034,7,586,69,-0.0229469746035,-0.0259258336096,0.29497098646,-0.00029793624538,-0.00306752155958,-0.000306980550621,0.0628626692456,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,5,3,1035,7,620,72,-0.0212320293987,-0.0234263180955,0.28115942029,-0.000557357485525,-0.00147415396464,0.00143903831646,0.0444444444444,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,5,4,1034,7,609,71,-0.0220428966572,-0.0221114293103,0.2833655706,0.00110018389854,-0.000582740916304,0.000597097395634,0.0512572533849,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,5,5,1040,7,547,71,-0.0212711222257,-0.0202505612918,0.315384615385,0.00179954139672,0.00174863289902,0.0013771451654,0.0509615384615,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,5,Q5-Q1,1030,7,,,0.00451208771619,0.00768156244872,0.0493651979089,0.00386185414279,0.0061107293084,0.00450492812394,-0.0305918595967,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,10,1,1030,7,516,67,-0.0391450435522,-0.0387877182325,0.305825242718,-0.00200837419818,-0.00532299860979,-0.00328380461734,0.203883495146,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,10,2,1034,7,586,69,-0.0354429080431,-0.0379267413602,0.310444874275,0.00169535774318,-0.0017844045939,0.000455167824448,0.194390715667,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,10,3,1035,7,620,72,-0.0329814590763,-0.0305522288756,0.325603864734,0.000551396460066,-0.00218572383323,0.00301614017736,0.16038647343,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,10,4,1033,7,608,71,-0.0357236454949,-0.0292714064257,0.305905130687,0.000672758731007,-0.00177195446181,7.33690348845e-05,0.182962245886,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,10,5,1040,7,547,71,-0.0363104645952,-0.0296842842703,0.293269230769,-0.000913489988102,-0.00188381111267,-0.000274826991557,0.181730769231,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,10,Q5-Q1,1030,7,,,0.00283457895701,0.00910343396223,-0.0125560119492,0.00109488421007,0.00343918749712,0.00300897762579,-0.0221527259149,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,20,1,1030,7,516,67,-0.0522420010572,-0.0597667871604,0.28640776699,-0.00576835169304,-0.0120843767502,-0.00769845767836,0.355339805825,-0.125951479331,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,20,2,1034,7,586,69,-0.0426661705597,-0.0519205069005,0.305609284333,0.00244033617664,-0.00341480673868,0.00191385881381,0.307543520309,-0.116986667273,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,20,3,1035,7,620,72,-0.0401208620313,-0.0457211266552,0.297584541063,0.00141586843543,-0.00209141116567,0.0045878074123,0.272463768116,-0.108886635498,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,20,4,1033,7,608,71,-0.0425549530632,-0.0408130135293,0.311713455954,0.00256247507702,0.000298949498532,0.00194849150774,0.254598257502,-0.105186398825,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,20,5,1040,7,547,71,-0.0455630130361,-0.0453273551357,0.307692307692,-0.000667659565416,-0.000613084956663,-0.000779510580761,0.265384615385,-0.110422391648,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2018,20,Q5-Q1,1030,7,,,0.00667898802113,0.0144394320247,0.021284540702,0.00510069212763,0.0114712917936,0.0069189470976,-0.0899551904406,0.0155290876831,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,1,1,4293,18,1533,107,-0.00562350055218,-0.00759421482532,0.382017237363,0.000229387497931,-0.00279416216586,0.000131002857138,0.00186349871884,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,1,2,4300,18,1779,107,-0.00541266244089,-0.00674152171937,0.379534883721,0.000204763393292,-0.00182081316297,0.000334641774828,0.00139534883721,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,1,3,4307,18,1800,109,-0.00589341386297,-0.00666945678535,0.369863013699,-0.000330118493951,-0.00156452614453,-0.000145191575752,0.000232180171813,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,1,4,4300,18,1782,109,-0.0057320789129,-0.00616579020445,0.366046511628,0.000202680262065,-0.00131140930795,1.52253028271e-05,0,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,1,5,4317,18,1611,110,-0.00608544498509,-0.00712083686031,0.359277275886,-0.000305696746257,-0.00215152251781,-0.000336422295433,0.00208478109798,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,1,Q5-Q1,4293,18,,,-0.000461944432911,0.000473377965011,-0.0227399614771,-0.000535084244188,0.000642639648042,-0.000467425152571,0.00022128237914,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,3,1,4292,18,1533,107,-0.00457199983429,-0.0132911253598,0.405405405405,0.000126865536718,-0.00462881107327,0.000182014463083,0.0330848089469,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,3,2,4297,18,1778,107,-0.00371657372552,-0.012120141387,0.398184780079,0.000788976326126,-0.00274740005226,0.000985599372274,0.0202466837328,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,3,3,4305,18,1800,109,-0.00470691829533,-0.0116667350231,0.391869918699,-0.000315185886967,-0.0023711492147,1.0207119049e-05,0.0116144018583,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,3,4,4299,18,1782,109,-0.00513689267049,-0.0116959451263,0.382414515003,0.000218167747029,-0.00199142625794,-0.000424073414793,0.012095836241,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,3,5,4314,18,1611,110,-0.00543785909181,-0.0112445119702,0.396847473343,-0.000815573885853,-0.00323857518398,-0.000750221481456,0.0201668984701,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,3,Q5-Q1,4292,18,,,-0.000865859257527,0.0020466133896,-0.0085579320628,-0.000942439422571,0.00139023588929,-0.000932235944539,-0.0129179104768,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,5,1,4291,18,1532,107,-0.0118711448594,-0.0189821026843,0.381962246563,-0.000551276090964,-0.0063404735015,-0.00070767963532,0.102540200419,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,5,2,4293,18,1777,107,-0.00960046580316,-0.0158164083388,0.38737479618,0.000782818825723,-0.00403003795671,0.00151358559136,0.0803633822502,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,5,3,4303,18,1798,109,-0.0107874404479,-0.0136619963956,0.399488728794,-0.000128965724027,-0.00275493345885,0.000305291761963,0.0632117127585,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,5,4,4297,18,1782,109,-0.0103394947689,-0.0145196738875,0.386316034443,0.0012827284181,-0.0010886860632,0.000780199607731,0.0542238771236,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,5,5,4311,18,1609,110,-0.0129330108794,-0.0147306465237,0.390396659708,-0.00138536588974,-0.00297210654705,-0.00188439680202,0.0749246114591,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,5,Q5-Q1,4291,18,,,-0.00106186602004,0.0042514561606,0.00843441314515,-0.000834089798773,0.00336836695445,-0.0011767171667,-0.0276155889604,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,10,1,4289,18,1531,107,-0.000193740671057,-0.00786753341566,0.461412916764,-0.00156734957312,-0.0105334322284,-0.00181342306847,0.165772907438,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,10,2,4292,18,1776,107,0.00400094194025,-0.00143975920222,0.493243243243,0.0017191123062,-0.00528669917296,0.00225568418921,0.139561975769,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,10,3,4298,18,1796,109,0.00500505271242,0.00289441894967,0.515821312238,0.00195998035133,-0.00301735089286,0.00319293294705,0.127501163332,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,10,4,4289,18,1780,109,0.00198606674294,3.80741407355e-05,0.500816041035,0.000699473216776,-0.00296137370164,0.000176608279073,0.120307764048,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,10,5,4309,18,1608,110,-0.00190578065872,-0.00328862049912,0.479693664423,-0.00280145802658,-0.00705041607064,-0.00379135827611,0.132281271757,,,,,,,,
raw_spread,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,10,Q5-Q1,4289,18,,,-0.00171203998766,0.00457891291654,0.0182807476595,-0.00123410845346,0.00348301615774,-0.00197793520764,-0.0334916356808,,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,20,1,4283,18,1525,107,-0.00532949223018,-0.0222084072844,0.441746439412,-0.00642495568357,-0.0198678582299,-0.00633782230084,0.294886761616,-0.117749641639,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,20,2,4286,18,1775,107,0.00224433069988,-0.0111528607423,0.471068595427,0.00141468268308,-0.00925269158416,0.00107767587279,0.258516098927,-0.103187079968,,,,,,,
raw,IND_DOWNSIDE_ASYMMETRY_20,BROAD_MARKET_NONPRESSURE,2019,20,3,4281,18,1788,109,0.00569852079926,-0.00399201596806,0.487502919879,0.00326983353473,-0.00650451954464,0.00424256305541,0.233123102079,-0.0951847238407,,,,,,,
